,index,words count,md5,user,timestamp,name
23945,1,3417,4c2d91a1fe6a5614606f2b2ed6a2ea58,Edmundluong,2014-03-03 03:37:51,Dogecoin
23946,2,3417,156d4bf1f77066bbd74852a7718dafba,Edmundluong,2014-03-03 03:36:43,Dogecoin
23947,3,3416,715675df1be59261b1f3df36aa757e57,Jw12321,2014-03-02 04:49:54,Dogecoin
23948,4,3364,e606c3bc9d14fea5f6ef716507054c49,50.158.179.149,2014-03-02 00:04:03,Dogecoin
23949,5,3364,29ed56ac7dcac38747a3d79843f3d317,99.250.18.107,2014-03-01 07:43:45,Dogecoin
23950,6,3364,78dbbdabdb039c7eb6e8eb80ce3188b0,CrunchySkies,2014-02-28 22:10:21,Dogecoin
23951,7,3411,5679632691dfb98ff8dd0bb636872e5e,177.101.118.157,2014-02-27 03:26:27,Dogecoin
23952,8,3405,944f3547cce249b0a9d5874ddfaf7ded,Thorwald,2014-02-26 18:39:11,Dogecoin
23953,10,149,c76d099946ee95c5d151df27a76435a4,174.61.200.157,2014-02-26 06:59:51,Dogecoin
23954,11,3399,922b8b4598a20aab302eefc19c6d08d2,Satellizer,2014-02-26 06:52:44,Dogecoin
23955,12,3398,ab338fc44bff527eeabb24b6e5ccfa31,174.61.200.157,2014-02-26 06:52:33,Dogecoin
23956,13,3399,922b8b4598a20aab302eefc19c6d08d2,Satellizer,2014-02-26 06:50:40,Dogecoin
23957,14,3398,ab338fc44bff527eeabb24b6e5ccfa31,174.61.200.157,2014-02-26 06:49:37,Dogecoin
23958,15,3399,922b8b4598a20aab302eefc19c6d08d2,120.149.121.35,2014-02-26 05:28:35,Dogecoin
23959,16,3392,decef38938df62ac5a43c0c9fd5d553f,Underbar dk,2014-02-24 07:07:43,Dogecoin
23960,17,3387,86352b3cfa2101e712294f2d218dfad1,192.38.10.26,2014-02-23 12:15:32,Dogecoin
23961,18,3405,286f0afbdae9a216a3ab79e0f4cb516a,192.38.10.26,2014-02-23 12:14:09,Dogecoin
23962,19,3418,beaaea342361a5485eb3919123f68011,79.167.144.227,2014-02-23 10:14:06,Dogecoin
23963,20,3405,286f0afbdae9a216a3ab79e0f4cb516a,173.228.119.252,2014-02-23 05:51:58,Dogecoin
23964,21,3404,3f5b6fae2da0d22463af43bb84a84c9b,216.249.203.176,2014-02-22 23:41:54,Dogecoin
23965,22,3404,45127ba3f362e29539244f7bf970a5b3,190.17.247.14,2014-02-22 07:16:35,Dogecoin
23966,23,3393,8b59c2577f3ee386e63f89be07405e68,50.186.131.240,2014-02-21 16:42:47,Dogecoin
23967,24,3375,e10da3552ea2cec1287d31ec5f91a2d7,Konveyor Belt,2014-02-21 16:11:40,Dogecoin
23968,25,3348,b3d51bfb8268705281b3cb23b4ad7534,109.176.209.15,2014-02-21 16:06:47,Dogecoin
23969,26,3375,e10da3552ea2cec1287d31ec5f91a2d7,Lattepatrick,2014-02-21 07:39:05,Dogecoin
23970,27,3375,17e5236fa6d772a725c739932321d148,Lattepatrick,2014-02-21 07:23:31,Dogecoin
23971,28,3375,c2bd267f31696c883caad0fc18859467,69.137.47.251,2014-02-21 04:39:33,Dogecoin
23972,29,3375,b296794e18fd874067c17d462f07a391,Canton,2014-02-21 03:35:44,Dogecoin
23973,30,3364,ac6c7275029ecaaf0d0e934e961c9b23,Canton,2014-02-21 03:34:23,Dogecoin
23974,31,3358,88f5fca28f4a2146f17ccffc21693e45,50.195.41.209,2014-02-20 19:06:24,Dogecoin
23975,32,3358,a1ce60845404bf6ea75c93af7a556983,Lattepatrick,2014-02-20 07:44:22,Dogecoin
23976,33,3346,66b796e6c5d74ce9582d5132b296df4e,Lattepatrick,2014-02-20 07:33:15,Dogecoin
23977,34,3344,e3c71181d5882450ca07b19e8b7b8b05,Lattepatrick,2014-02-20 07:30:46,Dogecoin
23978,35,3255,1d8cd53368940fcc574f2f36599d8a90,Jim1138,2014-02-20 02:16:08,Dogecoin
23979,36,3258,10d9344b912272117ab1dc57de6237c5,CoolStoryBro42,2014-02-20 02:15:50,Dogecoin
23980,37,3255,1d8cd53368940fcc574f2f36599d8a90,Jim1138,2014-02-20 02:15:21,Dogecoin
23981,38,3258,3c2c086a86d2a628f051f4ad209c0c00,206.116.38.141,2014-02-20 02:13:47,Dogecoin
23982,39,3255,1d8cd53368940fcc574f2f36599d8a90,99.250.18.107,2014-02-19 19:55:39,Dogecoin
23983,40,3255,2149d26a338bd5dd5bb167999d51f13e,213.125.96.196,2014-02-19 14:38:44,Dogecoin
23984,41,3255,1d8cd53368940fcc574f2f36599d8a90,Mxn,2014-02-19 09:59:03,Dogecoin
23985,42,3252,255f60fdf37cd17d8d48c5655797fdc4,Mxn,2014-02-19 09:58:34,Dogecoin
23986,43,3252,255f60fdf37cd17d8d48c5655797fdc4,Mxn,2014-02-19 09:58:12,Dogecoin
23987,44,3248,11b65f18eca27036753797161f00b2ce,Aerowolf,2014-02-19 05:21:17,Dogecoin
23988,45,3255,ddc70ea84370478201db0486a1229448,38.113.89.199,2014-02-18 20:45:11,Dogecoin
23989,46,3255,ddc70ea84370478201db0486a1229448,Faceyourfaces,2014-02-18 19:31:43,Dogecoin
23990,48,3255,0022a07d34eacdf6e5aba343ce613209,Bugzeeolboy,2014-02-18 03:47:06,Dogecoin
23991,49,3255,ae726e19676072505abbbccba1ad3002,Bugzeeolboy,2014-02-18 03:44:25,Dogecoin
23992,0,3256,30169bc43cb5fdf9afd4c58083511e9a,Nosolutions,2014-02-18 02:47:30,Dogecoin
23993,1,3253,cf82425e6edf89dff5397a82ef298806,67.175.158.23,2014-02-17 18:30:23,Dogecoin
23994,2,3253,15cf75fbaef2f7b87b15235eedb4e86c,67.175.158.23,2014-02-17 18:29:14,Dogecoin
23995,3,3253,30ce0ab977f2074e115398267db2da4d,Tuankiet65,2014-02-17 13:59:05,Dogecoin
23996,4,3219,c1b40a93b921f28bf43e352f684a74de,LilHelpa,2014-02-17 11:59:05,Dogecoin
23997,5,3219,cc0ec46b2ee05b28e47485e227d728eb,CrunchySkies,2014-02-17 11:29:30,Dogecoin
23998,6,3225,fa4cca315812eec911c8a7031031bd1b,Mxn,2014-02-17 10:32:42,Dogecoin
23999,7,3194,b3424adc9c11f6fe3440843210521c84,Nova Crystallis,2014-02-17 05:16:36,Dogecoin
24000,8,3228,e408e9d7c989ac2c8cb65beae5a6bcca,173.245.6.20,2014-02-17 03:25:39,Dogecoin
24001,9,3194,b3424adc9c11f6fe3440843210521c84,198.96.178.33,2014-02-17 01:49:37,Dogecoin
24002,10,3195,07f89ba0a505af1c870bd0866f7725ca,Billym2k,2014-02-16 23:42:40,Dogecoin
24003,11,3195,07f89ba0a505af1c870bd0866f7725ca,Billym2k,2014-02-16 23:36:36,Dogecoin
24004,12,3364,2f1e1e706d599f16a631ada593b4d24a,Batminem,2014-02-16 19:20:01,Dogecoin
24005,13,3363,3d80dc25d592d2beb5568f05ae0f5a67,Batminem,2014-02-16 19:19:11,Dogecoin
24006,14,3362,a28ca2555f1c42cc12a79a61b31c1f71,Batminem,2014-02-16 19:17:52,Dogecoin
24007,15,3361,6f0a6e8b0c7dd43aaeaa24f3af247c6a,Batminem,2014-02-16 19:17:23,Dogecoin
24008,16,3360,f04c038dd51c603a74d2e8abaf3dd88e,Batminem,2014-02-16 19:16:06,Dogecoin
24009,17,3355,090eb5f994040ea2b048fba590044602,Batminem,2014-02-16 19:15:01,Dogecoin
24010,18,3355,6d5f7e31bf3ffcec0653a959878b9cdf,Batminem,2014-02-16 19:13:29,Dogecoin
24011,19,3352,eaf76e7913e8aebdd7aae8f2f3d6650a,Faceyourfaces,2014-02-16 19:05:46,Dogecoin
24012,20,3352,e4c9e6473275f03589a631adb6f0c824,Batminem,2014-02-16 19:03:55,Dogecoin
24013,21,3346,45efed3efc50422ff27c10db793d6443,Faceyourfaces,2014-02-16 19:03:49,Dogecoin
24014,22,3345,b539d544f2a90ae9a6cc7c127744398c,Faceyourfaces,2014-02-16 19:02:01,Dogecoin
24015,23,3339,ea73b3a1bd70315e5c35990f7f4f8212,Faceyourfaces,2014-02-16 18:57:09,Dogecoin
24016,24,3338,72eac2a54e86c249fcd2d2c469e965cc,Faceyourfaces,2014-02-16 18:54:04,Dogecoin
24017,25,3303,bbf23bdc97b02f86a368c8c074010639,108.14.43.16,2014-02-16 18:44:12,Dogecoin
24018,26,3303,bbf23bdc97b02f86a368c8c074010639,108.14.43.16,2014-02-16 18:42:43,Dogecoin
24019,27,3303,fa2f67e6086d6e82c2cb5a9dae366f4e,108.14.43.16,2014-02-16 18:41:36,Dogecoin
24020,28,3304,534789ceaba32385aa79c726ad4a501a,Second Skin,2014-02-16 17:04:30,Dogecoin
24021,29,3304,62093acd8e028a5252c858b75f8223ad,173.238.81.248,2014-02-16 16:52:52,Dogecoin
24022,30,3304,534789ceaba32385aa79c726ad4a501a,212.181.201.8,2014-02-16 15:11:11,Dogecoin
24023,31,146,122cccd67fbbe47d84128ea8681ab480,5.246.114.190,2014-02-16 15:08:19,Dogecoin
24024,32,3304,534789ceaba32385aa79c726ad4a501a,86.155.16.107,2014-02-16 03:58:09,Dogecoin
24025,33,3295,68cb51afab0b5e8a373d7a9393bc78df,71.212.150.7,2014-02-16 03:27:28,Dogecoin
24026,34,3296,004a49758413c2d5c3db1622a2d9b9f9,173.245.6.20,2014-02-16 03:17:50,Dogecoin
24027,35,3288,dcc5554390ff24383f12d909136d538f,85.64.31.142,2014-02-16 01:55:18,Dogecoin
24028,36,3288,fdeff514e8981fff35dde9738aa3008c,173.245.6.20,2014-02-15 22:07:43,Dogecoin
24029,37,3262,742029dc28f6617d5ee98d21d9a56e83,70.31.180.146,2014-02-15 19:00:33,Dogecoin
24030,38,3308,e324f4ecc7eab361b884517f81ca4b1b,Citation Needed,2014-02-15 14:19:45,Dogecoin
24031,39,3218,9fb96c2e0c8d397d22edf832c27d676a,2600:1000:B11D:B8BC:F80E:6F5B:6608:3FE9,2014-02-14 22:53:02,Dogecoin
24032,40,3219,b3a22d3362c6eb7edcba55d514f102ad,201.220.15.42,2014-02-14 21:49:38,Dogecoin
24033,41,3220,da76de233c2dece3f13399874be02ee9,Samwalton9,2014-02-14 20:25:47,Dogecoin
24034,42,3219,b3a22d3362c6eb7edcba55d514f102ad,N4djb0t,2014-02-14 20:20:46,Dogecoin
24035,43,3220,da76de233c2dece3f13399874be02ee9,92.25.250.148,2014-02-14 16:24:06,Dogecoin
24036,44,3220,d7cbf54f305d72fd48a8fc89a1ecff5c,92.25.250.148,2014-02-14 16:23:19,Dogecoin
24037,45,3213,57d9fbb599b9b49757841f2e82ab78f1,192.223.163.6,2014-02-14 15:11:45,Dogecoin
24038,46,3213,07c70b8502bd9af69cf8ae2023917e7d,Anders Feder,2014-02-14 11:30:37,Dogecoin
24039,47,3214,d3a3ddb04f5fa182b7fede6a10cec3e9,80.203.59.233,2014-02-14 10:17:12,Dogecoin
24040,48,3194,ef6ecaf128e854d0268639b82123d28b,Crazeman,2014-02-14 10:11:35,Dogecoin
24041,49,3240,9138678923500197f4b852f519133863,Second Skin,2014-02-14 03:49:24,Dogecoin
24042,0,3240,9138678923500197f4b852f519133863,BenbowInn,2014-02-14 03:28:06,Dogecoin
24043,1,3239,34845da42c12468c55146acc5adfb76b,Konveyor Belt,2014-02-14 01:37:11,Dogecoin
24044,2,3230,e54db2b112543c1b0c4d20e121b701dc,75.21.150.198,2014-02-14 01:17:13,Dogecoin
24045,3,3228,5fcc409e891010cc2fbfbb02456238d8,205.211.145.13,2014-02-13 21:33:35,Dogecoin
24046,4,3229,2fa8ee9ff8944ba172aba682e4c02d36,96.234.41.175,2014-02-13 14:59:57,Dogecoin
24047,6,3231,fde52580518154d3580351d134b76ed7,173.3.105.159,2014-02-12 17:51:48,Dogecoin
24048,7,3229,d57608fad71b72ca1d764df6e71c06af,77.164.116.57,2014-02-12 15:07:41,Dogecoin
24049,8,3235,565bf538e8ea4da5857029381a615b35,172.243.204.249,2014-02-12 14:57:26,Dogecoin
24050,9,3229,d57608fad71b72ca1d764df6e71c06af,Aqrulesms,2014-02-12 05:25:32,Dogecoin
24051,10,3216,f57eefdb484030834de262dc32287e1d,Aqrulesms,2014-02-12 05:23:42,Dogecoin
24052,11,3216,67c996486da1c3966e063e6ce5373049,Aqrulesms,2014-02-12 05:22:37,Dogecoin
24053,12,3216,eb24bffbde1640ef5310182ffaff68c0,Aqrulesms,2014-02-12 05:21:59,Dogecoin
24054,13,3215,638f9ffb3e4531ce5766b416f7296ec7,2602:30A:C08C:A680:AC8B:83A5:CC08:E61B,2014-02-12 01:30:41,Dogecoin
24055,14,3217,5248b08bd326b85e8af986d20585cbea,108.71.170.149,2014-02-12 01:27:48,Dogecoin
24056,15,3217,14ae2087d54c6cacf6aab1a640650648,31.210.178.50,2014-02-11 16:07:27,Dogecoin
24057,16,3207,20be97866e0edcec699a7e5c80129532,Samwalton9,2014-02-11 02:28:53,Dogecoin
24058,17,3118,1a33cd245364536499de388915aade44,174.61.200.157,2014-02-11 02:28:31,Dogecoin
24059,18,3207,20be97866e0edcec699a7e5c80129532,Samwalton9,2014-02-11 02:25:26,Dogecoin
24060,19,3118,1a33cd245364536499de388915aade44,174.61.200.157,2014-02-11 02:25:00,Dogecoin
24061,20,3118,1a33cd245364536499de388915aade44,174.61.200.157,2014-02-11 02:24:26,Dogecoin
24062,21,3207,c6d337577be5f9cb541e7538241ca2b6,174.61.200.157,2014-02-11 02:20:41,Dogecoin
24063,22,3207,20be97866e0edcec699a7e5c80129532,Nova Crystallis,2014-02-11 01:44:23,Dogecoin
24064,23,3207,c6d337577be5f9cb541e7538241ca2b6,174.61.200.157,2014-02-11 01:40:03,Dogecoin
24065,24,3207,20be97866e0edcec699a7e5c80129532,86.92.232.95,2014-02-10 11:34:04,Dogecoin
24066,25,3208,c1337a72d2632bb2c8853f29e608f29e,Phette23,2014-02-09 19:05:52,Dogecoin
24067,26,3208,c1337a72d2632bb2c8853f29e608f29e,58.11.149.163,2014-02-09 07:25:43,Dogecoin
24068,27,3201,ebc651cab60b4ada70b9a5f2fce19c7c,IamYoshi,2014-02-09 04:59:31,Dogecoin
24069,29,3194,d8d411bef1e3dc56d7bf9662237bf873,Geraldshields11,2014-02-09 03:47:32,Dogecoin
24070,30,3194,d8d411bef1e3dc56d7bf9662237bf873,Geraldshields11,2014-02-09 03:45:43,Dogecoin
24071,31,3170,5931925df0b38b4f1fc59fa19f3c1c90,Geraldshields11,2014-02-09 03:31:22,Dogecoin
24072,32,3169,f04106eb42fe4c91f3f62ddf2a6926ea,Geraldshields11,2014-02-09 03:28:43,Dogecoin
24073,33,3169,34dc09ea4375139809e221e17fd17946,Geraldshields11,2014-02-09 03:26:35,Dogecoin
24074,34,3168,81e9e9719d2084621df1b98e07086184,Geraldshields11,2014-02-09 03:24:42,Dogecoin
24075,35,3167,6efcc421fd07c84883e6e4142c3f3c54,Geraldshields11,2014-02-09 03:22:29,Dogecoin
24076,36,3167,3243e5869c213f337eb35e7f13a2f05f,Geraldshields11,2014-02-09 03:21:40,Dogecoin
24077,37,3166,81bb6df04d3dda5ada335c95f92b027c,Geraldshields11,2014-02-09 03:19:54,Dogecoin
24078,38,3165,ec1a1556f87a0b59fd27a57250d2c34a,Geraldshields11,2014-02-09 03:18:32,Dogecoin
24079,39,3164,a4a88b4f809a2f945e0161cc9f973f12,Geraldshields11,2014-02-09 03:16:35,Dogecoin
24080,40,3164,75b0b587d4729422cf3b88e59cb97079,Geraldshields11,2014-02-09 03:14:50,Dogecoin
24081,41,3165,0d168162214d9a74f0aab73a7eb8bceb,Geraldshields11,2014-02-09 03:13:08,Dogecoin
24082,42,3167,566b6236f35b0d3fe2a08798b5a0c1ec,Geraldshields11,2014-02-09 03:10:07,Dogecoin
24083,43,3166,09916a7827bde9532bf44659e59a0d70,Tentinator,2014-02-08 20:25:31,Dogecoin
24084,44,3169,b4746f8755cbfb6a8672609ed78e49ac,24.57.163.228,2014-02-08 20:22:57,Dogecoin
24085,45,3166,09916a7827bde9532bf44659e59a0d70,2602:30A:2EE6:8600:9D6:1CD3:14B9:F9B5,2014-02-07 08:52:24,Dogecoin
24086,46,3164,359225472dfe0a4101082280aea2bc7b,Ontarioboy,2014-02-06 21:36:51,Dogecoin
24087,47,3166,f2fa1e93d6f4c85bd5b6583b61aa7efe,Ontarioboy,2014-02-06 21:34:39,Dogecoin
24088,48,3166,f2fa1e93d6f4c85bd5b6583b61aa7efe,196.210.98.236,2014-02-06 19:25:04,Dogecoin
24089,49,3166,c2431ad16e08b6229a5253099a6d7ab7,2001:4898:80E0:EE43:0:0:0:2,2014-02-05 23:59:50,Dogecoin
24090,0,3166,ba5f4d9dbc253738f13b9fab72c4cfc6,86.178.112.137,2014-02-05 20:12:26,Dogecoin
24091,1,3277,bfdbb73e1c08edf5c18c732fa300c1d9,PettR,2014-02-05 16:32:46,Dogecoin
24092,2,3277,7317af78e1bff62970cd00df7202e6d6,62.253.145.103,2014-02-05 15:04:52,Dogecoin
24093,3,3277,bfdbb73e1c08edf5c18c732fa300c1d9,49.183.23.32,2014-02-04 11:21:31,Dogecoin
24094,4,3280,783b100410473eecbfa5cd5f29764cd9,Crazeman,2014-02-04 09:15:48,Dogecoin
24095,5,3308,aafbe762412cc4f417cb951108729e74,Crazeman,2014-02-04 09:12:40,Dogecoin
24096,6,3237,ee171ebeff9ec76d59397bd11111c6c2,Crazeman,2014-02-04 09:04:49,Dogecoin
24097,7,3264,3084f6acd14393ddb5e1d253e22d6330,Shimy249,2014-02-04 06:32:42,Dogecoin
24098,8,3237,ee171ebeff9ec76d59397bd11111c6c2,98.113.30.134,2014-02-03 01:52:03,Dogecoin
24099,9,3224,30aed8f761198a481f1f8d759c9119cf,98.113.30.134,2014-02-03 01:49:01,Dogecoin
24100,10,3123,ab32e535f4129cb68bdc061edf22413e,OwenVersteeg,2014-02-03 01:45:12,Dogecoin
24101,11,3104,bec9a1ac1d9246a2265271c27c374aea,62.16.227.28,2014-02-02 07:10:41,Dogecoin
24102,12,3104,bec9a1ac1d9246a2265271c27c374aea,Checkingfax,2014-02-02 06:55:22,Dogecoin
24103,13,3101,df45367d5ceaced35f092e5f5e46067b,98.239.126.213,2014-02-02 06:45:01,Dogecoin
24104,14,3101,c0abadffaf5293fb944548c3c9c5b940,Checkingfax,2014-02-02 06:30:00,Dogecoin
24105,15,2948,e77cea6efff60c71aeea31937dc50868,Checkingfax,2014-02-02 06:28:02,Dogecoin
24106,16,2944,4bfd0e80248edcdc79f27670151c5a91,Tezero,2014-02-02 05:47:25,Dogecoin
24107,17,2944,e30bced2b3e9419aca5627982d24f79e,Jourdain,2014-02-02 05:13:10,Dogecoin
24108,18,2944,44b5213ac0e53e847f21c57474b59ff8,24.114.61.214,2014-02-02 05:10:04,Dogecoin
24109,19,2903,1b449a5def3ec4f96720f6e9d3d1f926,58.164.101.31,2014-02-01 04:33:10,Dogecoin
24110,20,2903,93e2d878c5c774dad0fb0a18aa06706e,174.102.108.2,2014-02-01 03:19:28,Dogecoin
24111,21,2944,dc584215ab508e3e56897b9b4d2ccbb0,174.102.108.2,2014-01-31 19:15:19,Dogecoin
24112,22,2915,f4a959a913b7508b5b6c105202fc7c01,192.139.80.4,2014-01-31 18:16:11,Dogecoin
24113,23,2915,f4a959a913b7508b5b6c105202fc7c01,192.139.80.4,2014-01-31 18:15:30,Dogecoin
24114,24,2874,348aa032e34105056dec8bd7cce22332,Crazeman,2014-01-31 10:21:40,Dogecoin
24115,25,3022,37c5bdaa2058250f38cc4ab040d951db,Crazeman,2014-01-31 10:08:01,Dogecoin
24116,26,3023,317769c428c5b6f7b817f53e8d6a208a,Crazeman,2014-01-31 09:49:37,Dogecoin
24117,27,2866,7dcd7fcd5880b759b97a33b7b58be5e0,Crazeman,2014-01-31 08:46:18,Dogecoin
24118,28,2886,e900e1eca8ce77be2c4f7fff5e997086,Crazeman,2014-01-31 08:43:56,Dogecoin
24119,29,2924,777655b21e2014ace619d4d5e477d14e,99.248.29.71,2014-01-31 06:28:38,Dogecoin
24120,30,2902,d646edb81147db6efe592567a37d22ab,99.248.29.71,2014-01-31 06:26:13,Dogecoin
24121,31,2875,b58f62d0adcf1da86fcfda542f5b7dec,184.187.176.174,2014-01-31 05:19:47,Dogecoin
24122,32,2873,f3bf76f6a6938f4c24e9ffeedc8faa1e,108.18.242.47,2014-01-31 00:50:20,Dogecoin
24123,33,2872,1f342625f1d0da03d70f2e8aa6002b8f,GravityUp,2014-01-31 00:46:55,Dogecoin
24124,34,2872,a13a3bb1be2496f159c179a1a27138dc,GravityUp,2014-01-31 00:40:32,Dogecoin
24125,35,2872,c1baba879d9a26b6531effc0cdea6f9f,Miamore101,2014-01-30 21:10:54,Dogecoin
24126,36,2872,c1baba879d9a26b6531effc0cdea6f9f,Miamore101,2014-01-30 21:03:25,Dogecoin
24127,37,2866,f987aee8673880fc1f37c0e848f04b4b,Acather96,2014-01-30 20:11:39,Dogecoin
24128,38,2866,deef6fd33b4a252614ac94b9b2cdeebb,Mralext20,2014-01-30 20:06:38,Dogecoin
24129,39,2866,f762742ea26bb217587fa37a0efdee4f,Marukaitechikyuu,2014-01-30 15:57:51,Dogecoin
24130,40,2865,c2897808c2ddf58e00c273deb45714f7,Crazeman,2014-01-30 12:31:15,Dogecoin
24131,41,2865,34f4900185df568e990b0c12e6f9d82c,Crazeman,2014-01-30 12:29:14,Dogecoin
24132,42,2808,d89159d02bebd9e955b715b030ccc00e,Crazeman,2014-01-30 12:23:38,Dogecoin
24133,43,2808,8dd1a19c26dc90209f8f95d4b12cad00,Crazeman,2014-01-30 12:20:07,Dogecoin
24134,44,2865,433975267b1b62a546a4b15172ac85d9,Crazeman,2014-01-30 11:39:20,Dogecoin
24135,45,2850,168c0f2481706ccb02a60514b0fd2b2c,Crazeman,2014-01-30 11:29:42,Dogecoin
24136,46,2849,42621c1b1c20d992fbb79205f4f3d2c3,Crazeman,2014-01-30 11:28:02,Dogecoin
24137,47,2851,a4023b01490e9e99f8d78a1b270565d9,Crazeman,2014-01-30 11:26:52,Dogecoin
24138,48,2851,c467c7ac53d2dbe16ae120a14777159e,Crazeman,2014-01-30 11:26:02,Dogecoin
24139,49,2849,69bf1397a8305db7256dbebe11c490ac,Crazeman,2014-01-30 11:25:10,Dogecoin
24140,0,2849,bf313f688556faf53680aee0deb3509a,Crazeman,2014-01-30 11:23:40,Dogecoin
24141,1,3033,9230dab15e374ea5a44e8c9ddee89dab,Crazeman,2014-01-30 11:19:30,Dogecoin
24142,2,2915,680d33439b41dae6380d3a1a1820c5af,Crazeman,2014-01-30 11:18:02,Dogecoin
24143,3,2915,8606802c10e94f15ecee992f2766f4bb,Crazeman,2014-01-30 11:17:03,Dogecoin
24144,4,3026,adeddda30a742844e5aba0589dafa043,Crazeman,2014-01-30 11:09:26,Dogecoin
24145,5,2990,e23311280c6278fa08c317e3b7a02e42,Crazeman,2014-01-30 11:03:46,Dogecoin
24146,6,3020,f24ab0c8bae43d59b6afbaa7fa1de20a,Crazeman,2014-01-30 11:02:20,Dogecoin
24147,7,3019,b00e58242a7e9795283f4f370b226f79,Crazeman,2014-01-30 11:01:01,Dogecoin
24148,8,2937,623178d700b0e60aeb4fda20f5a0c8c3,Crazeman,2014-01-30 10:41:37,Dogecoin
24149,9,2934,fc924a66d3fa3f99095e96353073e5d1,Crazeman,2014-01-30 10:40:45,Dogecoin
24150,10,2759,88d1ee12bbd54c4972daa44ba13a48cf,Crazeman,2014-01-30 10:38:03,Dogecoin
24151,11,2747,acecf917b54900551c7aef773f345c6b,Crazeman,2014-01-30 10:35:15,Dogecoin
24152,12,2486,700cde052243936e15115dcf3f3afd00,Samwalton9,2014-01-30 10:17:54,Dogecoin
24153,13,2529,415ed9534bc19067486d8749e6c754ca,GXPurchases,2014-01-30 10:01:46,Dogecoin
24154,14,2486,700cde052243936e15115dcf3f3afd00,212.159.103.66,2014-01-30 09:30:40,Dogecoin
24155,15,2458,eb975c11a739bef1cf8b404aa61b512f,212.159.103.66,2014-01-30 09:25:07,Dogecoin
24156,16,2458,723e2d6d5f26387457799d549ecfbc87,75.187.157.21,2014-01-30 02:40:26,Dogecoin
24157,17,2468,9830732bd5adb1f3659e36297d30f3d9,75.187.157.21,2014-01-30 02:36:46,Dogecoin
24158,18,2397,ab4f6198e20495c48259e7bd9376bf06,MatthewBuchwalder,2014-01-30 02:10:24,Dogecoin
24159,19,2383,07a67527e053be7c33286dd614be40c8,128.146.60.12,2014-01-29 15:55:37,Dogecoin
24160,20,2405,e2e1d64f7402dc43e0460e4e187c8322,Mattpalen,2014-01-29 08:49:21,Dogecoin
24161,21,2356,8586678a5a1eda85d366e5052f31870c,Mattpalen,2014-01-29 08:35:51,Dogecoin
24162,22,2371,3d00f308231dc547cbe5710ac17d0ef1,109.64.27.161,2014-01-29 07:26:09,Dogecoin
24163,24,2378,ce3d5f29677b32439b81e4e8b6019fad,ApharionDeSol,2014-01-29 02:03:38,Dogecoin
24164,25,2393,f1c3baaa17aa9fe29ce05c10d713e7d3,71.224.254.145,2014-01-28 23:33:39,Dogecoin
24165,27,2391,ce4038949118239505b9b89ba9bcf070,69.142.240.126,2014-01-28 22:53:33,Dogecoin
24166,28,2386,2eaade8a8a798a4ee4f3f0390f37bbd2,188.77.56.33,2014-01-28 20:51:05,Dogecoin
24167,29,2399,35f7c5b45a4fa24cd65d8b03607e06a2,Derekleungtszhei,2014-01-28 07:12:47,Dogecoin
24168,30,2401,c4578227ba6b7cfb07109e6368e3f639,Derekleungtszhei,2014-01-28 07:09:20,Dogecoin
24169,31,2403,34ce9cc8d3eb45b307c7822f10cb5463,Dennis97519,2014-01-28 04:51:04,Dogecoin
24170,32,2403,5feb3213978acf191b5a86a25613ad5f,60.234.55.218,2014-01-28 00:00:40,Dogecoin
24171,33,2399,358a68fa80f54a83f183d53b8177181a,193.115.168.62,2014-01-27 18:14:01,Dogecoin
24172,34,2402,a732af8ef7f20c76d46391068767a0a9,192.139.80.4,2014-01-27 17:55:18,Dogecoin
24173,35,2369,104237ace7a2507d6eeaae4b09ecc826,192.139.80.4,2014-01-27 17:52:10,Dogecoin
24174,36,2367,a4ab9871d01f02221ca876a7bd8daa0c,Kevoras,2014-01-27 17:47:53,Dogecoin
24175,37,2364,69c6a6f7e07eff09e0563e72960c307c,Mattpalen,2014-01-27 15:48:41,Dogecoin
24176,38,2392,9ad76604ffd62fc85b8f9ec66a38f1cd,190.234.106.57,2014-01-27 15:36:53,Dogecoin
24177,39,2391,e0345fdaaff62f3867b1ec4f2a0516dd,190.234.106.57,2014-01-27 15:35:25,Dogecoin
24178,40,2364,69c6a6f7e07eff09e0563e72960c307c,Mattpalen,2014-01-27 14:45:25,Dogecoin
24179,41,2370,61afa561e26ca2eaa9a7941ecfbd948a,Js1234567,2014-01-27 14:35:17,Dogecoin
24180,42,2369,5df93c561657d300fa7191a7d2eff622,Js1234567,2014-01-27 14:34:20,Dogecoin
24181,43,2364,0a264078476af56d8a14cae56850fabe,81.255.204.130,2014-01-27 14:01:51,Dogecoin
24182,44,2364,e96d6e5ca6f05b4aff9e4a1254ec229a,Mattpalen,2014-01-27 08:36:02,Dogecoin
24183,46,2368,bf79daf5671d292e36e6c2fd2b54c4c0,Checkingfax,2014-01-26 19:57:05,Dogecoin
24184,47,2366,d24a612490668ab5a88c72049fe00765,58.254.168.82,2014-01-26 05:35:52,Dogecoin
24185,48,2364,38fcdd1ce003282b3d334413784d8df0,Elreinero,2014-01-26 02:38:56,Dogecoin
24186,49,2364,f96f0a39cd2bfc3661d0b17b2262e18c,GeorgeBarnick,2014-01-26 00:27:41,Dogecoin
